Position,Track_Name,Artist,Streams,URL,Date,Region
9,Let You Down,NF,2891457,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-11-29,global
9,Let You Down,NF,2632759,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-12-09,global
38,Let You Down,NF,1493594,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-03-13,global
11,Let You Down,NF,2333859,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-12-10,global
9,Let You Down,NF,2451560,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-11-26,global
7,Let You Down,NF,2770572,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-12-14,global
10,Let You Down,NF,2533330,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-12-18,global
10,Let You Down,NF,2612804,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-01-26,global
16,Let You Down,NF,2128154,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-02-10,global
18,Let You Down,NF,2107412,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-10-21,global
10,Let You Down,NF,2598206,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-11-01,global
10,Let You Down,NF,2574599,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-01-13,global
24,Let You Down,NF,1937795,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-02-15,global
70,DNA,BTS,826104,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-01,global
92,DNA,BTS,836981,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-06,global
125,DNA,BTS,633889,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-19,global
108,DNA,BTS,684014,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-16,global
133,DNA,BTS,543944,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-22,global
98,DNA,BTS,702808,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-08,global
150,DNA,BTS,575476,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-21,global
103,DNA,BTS,735786,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-12,global
111,DNA,BTS,754311,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-13,global
97,DNA,BTS,785160,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-07,global
